RegNo,HerdCode,CalvePeriod,RecordDate,SumMilk,FatPercent,ProPercent,SomaticCell
3.64099E+14,,1,1389/08/04,34,3.5,3.1,0
3.64099E+14,,1,1389/09/05,30,3.7,3.1,0
3.64099E+14,,1,1389/10/04,36,3.6,3.2,0
3.64099E+14,,1,1389/11/04,28,3.8,3.1,0
3.64099E+14,,1,1389/12/03,29,3.6,3.2,0
3.64099E+14,,1,1390/01/05,26,4.1,3.1,0
3.64099E+14,,1,1390/02/04,31,4,3,0
3.64099E+14,,1,1390/03/04,31.6,3.2,3,0
3.64099E+14,,1,1390/04/05,16,3.7,3.1,0
3.64099E+14,,2,1390/07/05,31.6,3.5,3.1,0
3.64099E+14,,2,1390/08/06,32.4,3.3,3.1,0
3.64099E+14,,2,1390/09/04,30.6,3.3,2.9,0
3.64099E+14,,2,1390/10/04,27.8,3.5,3.1,0
3.64099E+14,,2,1390/11/06,28.4,3.7,3.1,0
3.64099E+14,,2,1390/12/06,28.6,4.2,3.1,0
3.64099E+14,,2,1391/04/01,21.4,4.9,3,0
3.64099E+14,,2,1391/05/03,12.6,4.1,3.2,0
3.64099E+14,,3,1391/08/04,40,2.2,3.4,0
3.64099E+14,,3,1391/09/03,42,2.5,2.9,0
3.64099E+14,,3,1391/10/03,42.4,3.2,3.2,0
3.64099E+14,,3,1391/11/04,40,3.2,3.1,0
3.64099E+14,,3,1391/12/02,36.6,3.5,3.2,0
3.64099E+14,,3,1392/01/02,34,3.8,3.2,0
3.64099E+14,,3,1392/02/05,30,3.9,3.1,0
3.64099E+14,,3,1392/03/05,32,3.5,3,0
3.64099E+14,,3,1392/04/04,28.6,3.8,3.1,0
3.64099E+14,,3,1392/05/03,18,4.6,2.9,0
3.64099E+14,,4,1392/08/02,39,2.8,3.1,0
3.64099E+14,,4,1392/09/03,46.6,3.1,3,0
3.64099E+14,,4,1392/10/04,43.4,3.4,3.2,0
3.64099E+14,,4,1392/11/05,36,3.7,3.2,0
3.64099E+14,,4,1392/12/04,39,3.6,3.2,0
3.64099E+14,,4,1393/01/02,36,3.5,3,0
3.64099E+14,,4,1393/02/02,31.4,3.4,2.9,0
3.64099E+14,,4,1393/03/05,24,3.9,3.3,0
3.64099E+14,,4,1393/04/03,21,4.3,3.3,0
3.64099E+14,,4,1393/05/03,16,3.7,3.2,0
3.64099E+14,,5,1393/08/04,44,3.2,3,0
3.64099E+14,,5,1393/09/06,34,3.1,3,0
3.64099E+14,,5,1393/10/05,40,3.5,3,0
3.64099E+14,,5,1393/11/06,43,3.4,3.1,0
3.64099E+14,,5,1393/12/05,38,3.5,3,0
3.64099E+14,,5,1394/01/06,30,4,3.1,0
3.64099E+14,,5,1394/02/04,35,4.3,3.4,0
3.64099E+14,,5,1394/03/03,37.4,3.9,3,0
3.64099E+14,,5,1394/04/05,24,4.4,3,0
3.64099E+14,,6,1394/07/05,34,3.2,3.2,0
3.64099E+14,,6,1394/08/04,44,3,3,0
3.64099E+14,,6,1394/09/04,38,3.2,3.2,0
3.64099E+14,,6,1394/10/06,40,3.3,3.1,0
3.64099E+14,,6,1394/11/05,40,3.3,3,0
3.64099E+14,,6,1394/12/03,44,3.4,3,0
3.64099E+14,,6,1395/01/06,33,3.5,3.1,0
3.64099E+14,,6,1395/02/05,39.2,3.5,3,0
3.64099E+14,,6,1395/03/05,38,3.6,3,0
3.64099E+14,,6,1395/04/03,37,3.2,2.9,0
3.64099E+14,,6,1395/05/03,31.2,3.7,3,0
3.64099E+14,,7,1395/08/03,44,3.2,3.2,0
3.64099E+14,,7,1395/09/02,44,3,3,0
3.64099E+14,,7,1395/10/03,45,3.3,3,0
3.64099E+14,,7,1395/11/04,41,3.1,3.1,0
3.64099E+14,,7,1395/12/06,43,3.6,3.1,0
3.64099E+14,,7,1396/03/03,38,3.1,3.1,0
3.64099E+14,,7,1396/04/05,24,3.4,3.2,0
3.64099E+14,,7,1396/05/02,32,3.6,3.2,0
3.64099E+14,,8,1396/08/02,40,3.2,3.2,0
3.64099E+14,,8,1396/09/04,35,3.4,3.1,0
3.64099E+14,,8,1396/10/05,40,3.4,3.3,0
3.64099E+14,,8,1396/11/03,40,3.5,3.2,0
3.64099E+14,,8,1396/12/03,39,3.8,3.2,0
3.64099E+14,,8,1397/01/02,35,3.9,3.3,0
3.64099E+14,,8,1397/02/03,37,4.1,3.1,0
3.64099E+14,,8,1397/03/04,35,3.5,3.1,0
3.64099E+14,,8,1397/04/08,30.2,3.3,3.2,0
3.64099E+14,,8,1397/05/03,21.4,3.7,3.15,0
3.64099E+14,,8,1397/06/03,23,4.5,3.1,0
3.64099E+14,,8,1397/07/04,17,4.2,3.2,0
3.64099E+14,,8,1397/08/05,13.2,3.9,3.2,0
3.64099E+14,,1,1389/03/05,33,3.9,3.1,0
3.64099E+14,,1,1389/04/06,35.4,2.5,3,0
3.64099E+14,,1,1389/05/05,35.2,3.4,3.1,0
3.64099E+14,,1,1389/06/04,31,3.8,3.1,0
3.64099E+14,,1,1389/07/04,35,3.9,3.15,0
3.64099E+14,,1,1389/08/04,31.6,4.2,3.15,0
3.64099E+14,,1,1389/09/05,31.4,3.8,3.25,0
3.64099E+14,,1,1389/10/04,34,3.8,3.3,0
3.64099E+14,,1,1389/11/04,30.6,4,3,0
3.64099E+14,,1,1389/12/03,25.4,4,3,0
3.64099E+14,,1,1390/01/05,30.6,3.8,3.3,0
3.64099E+14,,1,1390/02/04,28.6,4.1,3.2,0
3.64099E+14,,1,1390/03/04,33,3.7,3,0
3.64099E+14,,1,1390/04/05,29,3.6,3.1,0
3.64099E+14,,1,1390/05/05,31.6,3.4,3,0
3.64099E+14,,1,1390/06/06,18,4.5,3.1,0
3.64099E+14,,1,1390/07/05,18.6,5.1,3.3,0
3.64099E+14,,2,1390/10/04,27.4,3.3,3.1,0
3.64099E+14,,2,1390/11/06,35,3,3.1,0
3.64099E+14,,2,1390/12/06,40.6,3.2,3.2,0
3.64099E+14,,2,1391/04/01,29.2,3.4,3.2,0
3.64099E+14,,2,1391/05/03,37,3.5,3.2,0
3.64099E+14,,2,1391/06/05,35,2.8,3.2,0
3.64099E+14,,2,1391/07/03,33.6,3.34,3,0
3.64099E+14,,2,1391/08/04,31.6,4.1,3.2,0
3.64099E+14,,2,1391/09/03,30.6,4.1,3.2,0
3.64099E+14,,2,1391/10/03,25.6,4.6,3.2,0
3.64099E+14,,2,1391/11/04,18,4.9,2.8,0
3.64099E+14,,3,1392/02/05,53,2.8,2.9,0
3.64099E+14,,3,1392/03/05,51,3.1,3,0
3.64099E+14,,3,1392/04/04,49.4,3,3,0
3.64099E+14,,3,1392/05/03,48,2.7,3,0
3.64099E+14,,3,1392/06/06,50,3,3,0
3.64099E+14,,3,1392/07/03,46,3.3,2.9,0
3.64099E+14,,3,1392/08/02,41.4,3.4,3.3,0
3.64099E+14,,3,1392/09/03,35,3.5,3.3,0
3.64099E+14,,3,1392/10/04,33.4,3.7,3,0
3.64099E+14,,4,1393/01/02,38,3.1,3.1,0
3.64099E+14,,4,1393/02/02,33,3,3,0
3.64099E+14,,4,1393/03/05,49,3.1,3,0
3.64099E+14,,4,1393/04/03,46,3.3,3.2,0
3.64099E+14,,4,1393/05/03,47,3.2,3,0
3.64099E+14,,4,1393/06/05,44,3.5,3.3,0
3.64099E+14,,4,1393/07/07,42,3.3,3.2,0
3.64099E+14,,4,1393/08/04,44,3.3,3.3,0
3.64099E+14,,4,1393/09/06,40,3.5,3.2,0
3.64099E+14,,4,1393/10/05,39,3,3,0
3.64099E+14,,4,1393/11/06,35.2,3.4,3.3,0
3.64099E+14,,4,1393/12/05,32,3.9,3.3,0
3.64099E+14,,4,1394/01/06,43,3.5,3.1,0
3.64099E+14,,4,1394/02/04,40,3.7,3.2,0
3.64099E+14,,4,1394/03/03,43,3.5,3,0
3.64099E+14,,4,1394/04/05,38,3.6,3.2,0
3.64099E+14,,4,1394/05/05,40,3.3,3.3,0
3.64099E+14,,4,1394/06/03,34,3.7,3.1,0
3.64099E+14,,4,1394/07/05,38,3.6,3.3,0
3.64099E+14,,4,1394/08/04,33,3.5,3.3,0
3.64099E+14,,4,1394/09/04,28.6,4,2.9,0
3.64099E+14,,5,1395/03/05,53,3.4,3.2,0
3.64099E+14,,5,1395/04/03,47.2,3,3,0
3.64099E+14,,5,1395/05/03,47,3,3,0
3.64099E+14,,5,1395/06/03,38.2,3.3,3.2,0
3.64099E+14,,5,1395/07/03,44,3.2,3.2,0
3.64099E+14,,5,1395/08/03,42,3.2,3.1,0
3.64099E+14,,5,1395/09/02,37,3.6,3,0
3.64099E+14,,5,1395/10/03,33.2,3.6,3.2,0
3.64099E+14,,5,1395/11/04,20,3.9,3.2,0
3.64099E+14,,1,1389/04/06,34,3.2,3.1,0
3.64099E+14,,1,1389/05/05,39.6,3.4,3.05,0
3.64099E+14,,1,1389/06/04,34,4,3,0
3.64099E+14,,1,1389/07/04,33,3.6,3.25,0
3.64099E+14,,1,1389/08/04,29,4,3,0
3.64099E+14,,1,1389/09/05,28.4,4.25,3.4,0
3.64099E+14,,1,1389/10/04,22,3.9,2.95,0
3.64099E+14,,1,1389/11/04,24,4.3,3.1,0
3.64099E+14,,1,1389/12/03,27,3.6,3.1,0
3.64099E+14,,2,1390/03/04,37.6,4.1,2.9,0
3.64099E+14,,2,1390/04/05,38,3.6,2.8,0
3.64099E+14,,2,1390/05/05,40,3.2,3.2,0
3.64099E+14,,2,1390/06/06,36.2,3.6,3,0
3.64099E+14,,2,1390/07/05,40,3.3,3.1,0
3.64099E+14,,2,1390/08/06,23,4.2,3.1,0
3.64099E+14,,2,1390/09/04,28,3.6,3.2,0
3.64099E+14,,2,1390/10/04,21,3.5,3.1,0
3.64099E+14,,2,1390/11/06,27,3.1,3.1,0
3.64099E+14,,2,1390/12/06,18,4.3,3,0
3.64099E+14,,3,1391/06/05,25,3.1,3,0
3.64099E+14,,3,1391/07/03,31,2.7,3.1,0
3.64099E+14,,3,1391/08/04,32,3.3,3.1,0
3.64099E+14,,3,1391/09/03,35.4,2.8,3.3,0
3.64099E+14,,3,1391/10/03,33,3.1,3.1,0
3.64099E+14,,3,1391/11/04,33.6,3,3,0
3.64099E+14,,3,1391/12/02,33,3.7,3.14,0
3.64099E+14,,3,1392/01/02,30,3.7,3.2,0
3.64099E+14,,3,1392/02/05,27,3.8,3.3,0
3.64099E+14,,3,1392/03/05,27,4,2.9,0
3.64099E+14,,3,1392/04/04,20.6,4,3.2,0
3.64099E+14,,4,1392/07/03,34,3.3,3.3,0
3.64099E+14,,4,1392/08/02,46,3.3,3.2,0
3.64099E+14,,4,1392/09/03,37.2,3.7,3.1,0
3.64099E+14,,4,1392/10/04,31,3.9,3.2,0
3.64099E+14,,4,1392/11/05,32,4,3,0
3.64099E+14,,4,1392/12/04,32,4.3,3.2,0
3.64099E+14,,4,1393/01/02,36.4,3.9,3,0
3.64099E+14,,4,1393/02/02,31,4.2,3.2,0
3.64099E+14,,4,1393/03/05,34,3.8,3.2,0
3.64099E+14,,4,1393/04/03,28,3.6,3.2,0
3.64099E+14,,4,1393/05/03,27,3.4,3,0
3.64099E+14,,4,1393/06/05,26.4,3.9,3.2,0
3.64099E+14,,4,1393/07/07,20.6,4.4,3,0
3.64099E+14,,4,1393/08/04,19,4.2,3,0
3.64099E+14,,1,1389/06/04,30.6,4,3,0
3.64099E+14,,1,1389/07/04,33,3.8,3.2,0
3.64099E+14,,1,1389/08/04,34,3.9,3.15,0
3.64099E+14,,1,1389/09/05,30,4,3.05,0
3.64099E+14,,1,1389/10/04,31.2,3.8,3,0
3.64099E+14,,1,1389/11/04,31.2,4.1,3.1,0
3.64099E+14,,1,1389/12/03,31.4,3.2,3.1,0
3.64099E+14,,1,1390/01/05,28,3.7,3.1,0
3.64099E+14,,1,1390/02/04,28,3.7,3.25,0
3.64099E+14,,1,1390/03/04,24.6,4,3.3,0
3.64099E+14,,2,1390/06/06,36.2,3.4,2.9,0
3.64099E+14,,2,1390/07/05,37,3,3,0
3.64099E+14,,2,1390/08/06,31,3.4,2.9,0
3.64099E+14,,2,1390/09/04,34.2,3.3,3.1,0
3.64099E+14,,2,1390/10/04,28,2.9,3.1,0
3.64099E+14,,2,1390/11/06,31.4,3.1,3.2,0
3.64099E+14,,2,1390/12/06,31.6,2.7,3,0
3.64099E+14,,3,1391/07/03,40.6,3.2,3,0
3.64099E+14,,3,1391/08/04,41,3.3,3.4,0
3.64099E+14,,3,1391/09/03,32.6,2.8,3,0
3.64099E+14,,3,1391/10/03,31.6,3.6,3.3,0
3.64099E+14,,3,1391/11/04,34.2,2.7,3.1,0
3.64099E+14,,3,1391/12/02,30.6,3.2,3.1,0
3.64099E+14,,3,1392/01/02,28.6,3.4,3,0
3.64099E+14,,3,1392/03/05,20,3.5,3,0
3.64099E+14,,3,1392/04/04,22.4,3.7,2.9,0
3.64099E+14,,1,1389/05/05,28.5,3.5,2.9,0
3.64099E+14,,1,1389/06/04,28,3.2,3,0
3.64099E+14,,1,1389/07/04,25,4,3.35,0
3.64099E+14,,1,1389/08/04,24,3.7,3.1,0
3.64099E+14,,1,1389/09/05,26,3.9,3.1,0
3.64099E+14,,1,1389/10/04,26.4,3.75,3.2,0
3.64099E+14,,1,1389/11/04,32,3.6,3.2,0
3.64099E+14,,1,1389/12/03,26.6,4.3,3.1,0
3.64099E+14,,1,1390/01/05,23,4,3,0
3.64099E+14,,2,1390/05/05,28,3.3,3.2,0
3.64099E+14,,2,1390/06/06,26.6,3.4,3.1,0
3.64099E+14,,2,1390/07/05,27.6,3.8,3.3,0
3.64099E+14,,2,1390/08/06,23,3.4,3.1,0
3.64099E+14,,1,1389/04/06,27.4,3.6,3.2,0
3.64099E+14,,1,1389/05/05,35,4,3.1,0
3.64099E+14,,1,1389/06/04,33,4,3,0
3.64099E+14,,1,1389/07/04,33.6,3.9,2.9,0
3.64099E+14,,1,1389/08/04,31.2,3.5,2.9,0
3.64099E+14,,1,1389/09/05,29,4,3,0
3.64099E+14,,1,1389/10/04,31,3.9,2.9,0
3.64099E+14,,1,1389/11/04,32,3.6,3.2,0
3.64099E+14,,1,1389/12/03,32.6,3.2,3.1,0
3.64099E+14,,1,1390/01/05,32,3.6,3.1,0
3.64099E+14,,1,1390/02/04,28.6,4.3,3.3,0
3.64099E+14,,1,1390/03/04,26,4.1,3.1,0
3.64099E+14,,2,1390/06/06,47.4,3.2,3.2,0
3.64099E+14,,2,1390/07/05,39.2,3.1,3.1,0
3.64099E+14,,2,1390/08/06,34.4,3,3.2,0
3.64099E+14,,2,1390/09/04,28.8,3.4,3.1,0
3.64099E+14,,2,1390/10/04,28,3.6,3.2,0
3.64099E+14,,2,1390/11/06,29.4,3.3,3.3,0
3.64099E+14,,2,1390/12/06,34.6,3.7,3.3,0
3.64099E+14,,2,1391/04/01,31.4,4.5,2.9,0
3.64099E+14,,2,1391/05/03,28.4,3.7,3.1,0
3.64099E+14,,2,1391/06/05,20,3.5,3,0
3.64099E+14,,2,1391/07/03,10,4,3.2,0
3.64099E+14,,3,1391/10/03,48,2.6,3.1,0
3.64099E+14,,3,1391/11/04,26,3.1,3.1,0
3.64099E+14,,3,1391/12/02,34,3.5,3.2,0
3.64099E+14,,3,1392/01/02,24,4.5,3.2,0
3.64099E+14,,3,1392/02/05,38.6,3.4,3.1,0
3.64099E+14,,3,1392/03/05,35,3.2,3.2,0
3.64099E+14,,3,1392/04/04,35.6,3.6,3.1,0
3.64099E+14,,3,1392/05/03,35,2.9,3,0
3.64099E+14,,3,1392/06/06,33,2.9,2.9,0
3.64099E+14,,3,1392/07/03,28,3.2,3,0
3.64099E+14,,3,1392/08/02,23.4,3.8,3.1,0
3.64099E+14,,3,1392/09/03,21.2,4,3.2,0
3.64099E+14,,3,1392/10/04,10,4.6,3.1,0
3.64099E+14,,4,1393/02/02,34,3.4,3,0
3.64099E+14,,4,1393/03/05,35,3.3,3.1,0
3.64099E+14,,4,1393/04/03,44.2,3.4,3.1,0
3.64099E+14,,4,1393/05/03,45,3.5,2.9,0
3.64099E+14,,4,1393/06/05,38,3.7,3.3,0
3.64099E+14,,4,1393/07/07,35,3.8,3.2,0
3.64099E+14,,4,1393/08/04,36,3.7,3.2,0
3.64099E+14,,1,1389/11/04,26.4,3.9,2.8,0
3.64099E+14,,1,1389/12/03,31,3.9,3.1,0
3.64099E+14,,1,1390/01/05,28.2,3.9,3.1,0
3.64099E+14,,1,1390/02/04,29,3.6,3.2,0
3.64099E+14,,1,1390/03/04,32,2.8,2.9,0
3.64099E+14,,1,1390/04/05,29.2,3,3,0
3.64099E+14,,1,1390/05/05,29,3.6,3.2,0
3.64099E+14,,1,1390/06/06,19,4,3,0
3.64099E+14,,2,1390/11/06,31,3.6,3,0
3.64099E+14,,2,1390/12/06,33.6,3.4,3,0
3.64099E+14,,2,1391/04/01,38.6,3,2.9,0
3.64099E+14,,2,1391/05/03,30,3.4,3.2,0
3.64099E+14,,2,1391/06/05,14.6,3.9,3.2,0
3.64099E+14,,3,1391/10/03,34.6,4,3.3,0
3.64099E+14,,3,1391/11/04,43,3.8,3.2,0
3.64099E+14,,3,1391/12/02,34.6,4,2.8,0
3.64099E+14,,3,1392/01/02,32,3.7,3.1,0
3.64099E+14,,3,1392/02/05,34,3.5,3.1,0
3.64099E+14,,3,1392/03/05,30,3.3,2.9,0
3.64099E+14,,3,1392/04/04,33,3.4,3.1,0
3.64099E+14,,3,1392/05/03,31,3.2,3,0
3.64099E+14,,3,1392/06/06,31.6,3.2,3,0
3.64099E+14,,3,1392/07/03,26.6,3.4,3.1,0
3.64099E+14,,3,1392/08/02,28.6,3.7,3.1,0
3.64099E+14,,3,1392/09/03,24.2,4.1,3.1,0
3.64099E+14,,3,1392/10/04,16.8,4,3,0
3.64099E+14,,3,1392/11/05,15,4.9,2.9,0
3.64099E+14,,3,1392/12/04,14,5.2,3.1,0
3.64099E+14,,3,1393/01/02,12,4.5,3,0
3.64099E+14,,4,1393/04/03,35,3.8,3,0
3.64099E+14,,4,1393/05/03,39,3.5,3,0
3.64099E+14,,4,1393/06/05,37,3.3,3.1,0
3.64099E+14,,4,1393/07/07,36,3.5,2.9,0
3.64099E+14,,4,1393/08/04,35,3.6,3,0
3.64099E+14,,4,1393/09/06,34,4.2,3,0
3.64099E+14,,4,1393/10/05,32,3.7,3.1,0
3.64099E+14,,4,1393/11/06,33,3.6,3.1,0
3.64099E+14,,4,1393/12/05,27,4,3,0
3.64099E+14,,4,1394/01/06,24,4.6,3.3,0
3.64099E+14,,4,1394/02/04,22,4.3,3.2,0
3.64099E+14,,5,1394/05/05,31,3.4,3.1,0
3.64099E+14,,5,1394/06/03,45,3.2,3.1,0
3.64099E+14,,5,1394/07/05,42,3.5,3.1,0
3.64099E+14,,5,1394/08/04,39,3.4,3.1,0
3.64099E+14,,5,1394/09/04,39,3.4,3.1,0
3.64099E+14,,5,1394/10/06,30,3.4,3.2,0
3.64099E+14,,5,1394/11/05,28,3.7,3.2,0
3.64099E+14,,5,1394/12/03,30,4.1,3.1,0
3.64099E+14,,5,1395/01/06,39,3.9,3.1,0
3.64099E+14,,5,1395/02/05,28,3.9,3.2,0
3.64099E+14,,5,1395/03/05,25,4.3,3,0
3.64099E+14,,5,1395/04/03,23,4,3,0
3.64099E+14,,5,1395/05/03,15.2,4.5,3,0
3.64099E+14,,6,1395/10/03,39,3.2,3,0
3.64099E+14,,6,1395/11/04,39,3.2,3,0
3.64099E+14,,6,1395/12/06,46,3.3,3.1,0
3.64099E+14,,6,1396/03/03,43,3,3,0
3.64099E+14,,6,1396/04/05,42,3.1,3.1,0
3.64099E+14,,6,1396/05/02,41,3,3,0
3.64099E+14,,6,1396/06/03,36,3.5,3.2,0
3.64099E+14,,6,1396/07/02,37,3.5,3.1,0
3.64099E+14,,6,1396/08/02,32,3.4,3.4,0
3.64099E+14,,6,1396/09/04,30,3.7,3.2,0
3.64099E+14,,6,1396/10/05,28.2,3.5,3.2,0
3.64099E+14,,1,1389/10/04,31.2,3.6,3.15,0
3.64099E+14,,1,1389/11/04,30.2,3.4,3.1,0
3.64099E+14,,1,1389/12/03,31.6,3.7,3.15,0
3.64099E+14,,1,1390/01/05,30,3.7,3.2,0
3.64099E+14,,1,1390/02/04,30.2,3.9,3.2,0
3.64099E+14,,1,1390/03/04,33.2,3.6,3.2,0
3.64099E+14,,1,1390/04/05,29.6,4,3.3,0
3.64099E+14,,1,1390/05/05,31.2,3.8,3.2,0
3.64099E+14,,1,1390/06/06,19,4.8,2.6,0
3.64099E+14,,2,1390/10/04,36.2,3.5,3.1,0
3.64099E+14,,2,1390/11/06,39.4,3.2,3.2,0
3.64099E+14,,2,1390/12/06,33.6,3.5,3.1,0
3.64099E+14,,2,1391/04/01,27,3.6,3.1,0
3.64099E+14,,2,1391/05/03,25,2.8,3.1,0
3.64099E+14,,2,1391/06/05,23,3.5,3,0
3.64099E+14,,2,1391/07/03,21,3.7,3.2,0
3.64099E+14,,2,1391/08/04,20.6,4,2.9,0
3.64099E+14,,2,1391/09/03,14.8,4.4,3.4,0
3.64099E+14,,1,1389/10/04,26,3.6,3.1,0
3.64099E+14,,1,1389/11/04,28,3.4,3.1,0
3.64099E+14,,1,1389/12/03,28,4.1,3.1,0
3.64099E+14,,1,1390/01/05,27,4.6,3.2,0
3.64099E+14,,1,1390/02/04,29.2,4.8,3.1,0
3.64099E+14,,1,1390/03/04,31,3.1,3,0
3.64099E+14,,1,1390/04/05,29,3.9,3.2,0
3.64099E+14,,1,1390/05/05,23,4.4,3.1,0
3.64099E+14,,2,1390/09/04,31.6,3,3,0
3.64099E+14,,2,1390/10/04,30.6,3.3,3.2,0
3.64099E+14,,2,1390/11/06,36,3.5,2.8,0
3.64099E+14,,2,1390/12/06,41.2,3.1,3.1,0
3.64099E+14,,2,1391/04/01,33.6,3.3,3.3,0
3.64099E+14,,2,1391/05/03,28,3.9,3.4,0
3.64099E+14,,2,1391/06/05,27,4.1,3,0
3.64099E+14,,2,1391/07/03,19.2,3.5,3.1,0
3.64099E+14,,2,1391/08/04,22,3.5,3.1,0
3.64099E+14,,2,1391/09/03,21,3.7,3.2,0
3.64099E+14,,2,1391/10/03,19,4.2,3.2,0
3.64099E+14,,2,1391/11/04,12,4.3,3.1,0
3.64099E+14,,2,1391/12/02,12.6,4.3,3.2,0
3.64099E+14,,3,1392/04/04,41,3.3,3.3,0
3.64099E+14,,3,1392/05/03,44.2,3.5,3,0
3.64099E+14,,3,1392/06/06,43,3.4,3.1,0
3.64099E+14,,3,1392/07/03,41,3.4,3.2,0
3.64099E+14,,3,1392/08/02,39.2,3.2,3.1,0
3.64099E+14,,3,1392/09/03,38.34,3.6,3.2,0
3.64099E+14,,3,1392/10/04,33.6,3.5,3.1,0
3.64099E+14,,3,1392/11/05,34.2,3.6,3.1,0
3.64099E+14,,3,1392/12/04,29.8,4.1,3.2,0
3.64099E+14,,3,1393/01/02,22.2,4.5,3.2,0
3.64099E+14,,3,1393/02/02,22.6,3.8,3,0
3.64099E+14,,3,1393/03/05,19,4,3.2,0
3.64099E+14,,3,1393/04/03,25,4.2,3.2,0
3.64099E+14,,3,1393/05/03,15,3.9,3.1,0
3.64099E+14,,3,1393/06/05,9,4.1,3.1,0
3.64099E+14,,4,1393/10/05,39,3.2,3,0
3.64099E+14,,4,1393/11/06,41,3.3,3,0
3.64099E+14,,4,1393/12/05,39,3.4,3.2,0
3.64099E+14,,4,1394/01/06,37,3.4,3.3,0
3.64099E+14,,4,1394/02/04,40,3,3,0
3.64099E+14,,4,1394/03/03,45,3.2,3.2,0
3.64099E+14,,4,1394/04/05,38,3.1,3,0
3.64099E+14,,4,1394/05/05,38,3.3,3,0
3.64099E+14,,4,1394/06/03,38.6,3.1,3.1,0
3.64099E+14,,4,1394/07/05,21,4.4,3.2,0
3.64099E+14,,1,1389/12/03,14,3.9,3.15,0
3.64099E+14,,1,1390/01/05,31,3.7,2.98,0
3.64099E+14,,1,1390/02/04,31.8,4,3.2,0
3.64099E+14,,1,1390/03/04,34,3.4,3.1,0
3.64099E+14,,1,1390/04/05,29,4,3.2,0
3.64099E+14,,1,1390/05/05,32,3.2,3.2,0
3.64099E+14,,1,1390/06/06,31.2,3.9,3.1,0
3.64099E+14,,1,1390/07/05,33.2,3.5,3.2,0
3.64099E+14,,1,1390/08/06,31.6,4.1,3.2,0
3.64099E+14,,1,1390/09/04,26,3.9,3.2,0
3.64099E+14,,1,1390/10/04,26,3.6,3.2,0
3.64099E+14,,1,1390/11/06,22.6,4,3.4,0
3.64099E+14,,1,1390/02/04,33.2,3.4,3.1,0
3.64099E+14,,1,1390/03/04,32.6,3.4,3,0
3.64099E+14,,1,1390/04/05,31,3.6,3.1,0
3.64099E+14,,1,1390/05/05,32.2,3.5,3.2,0
3.64099E+14,,1,1390/06/06,31,3.6,3.3,0
3.64099E+14,,1,1390/07/05,29,3.1,3.1,0
3.64099E+14,,1,1390/08/06,29.4,3.6,3.2,0
3.64099E+14,,1,1390/09/04,29.6,4.5,3.2,0
3.64099E+14,,1,1390/10/04,25.6,4,3.3,0
3.64099E+14,,1,1390/11/06,27.4,3.3,3.3,0
3.64099E+14,,1,1390/12/06,27.6,4.6,2.9,0
3.64099E+14,,1,1389/12/03,29.6,4.3,3.15,0
3.64099E+14,,1,1390/01/05,23.6,4,2.8,0
3.64099E+14,,1,1390/02/04,28.2,4.1,2.9,0
3.64099E+14,,1,1390/03/04,31,4,3.2,0
3.64099E+14,,1,1390/04/05,27.2,4.2,3.3,0
3.64099E+14,,1,1390/05/05,31,3.9,2.8,0
3.64099E+14,,1,1390/06/06,28,3.5,2.9,0
3.64099E+14,,1,1390/07/05,27.2,4,3.3,0
3.64099E+14,,1,1390/08/06,25,4.3,3.2,0
3.64099E+14,,1,1390/09/04,17.6,4,3,0
3.64099E+14,,2,1390/12/06,37.4,3.4,2.9,0
3.64099E+14,,2,1391/04/01,34.6,3.9,3.1,0
3.64099E+14,,2,1391/05/03,35.2,3,3,0
3.64099E+14,,2,1391/06/05,33.4,3,3,0
3.64099E+14,,2,1391/07/03,31,2.7,3,0
3.64099E+14,,2,1391/08/04,21,3.5,3.1,0
3.64099E+14,,3,1391/11/04,38.6,2.6,3.3,0
3.64099E+14,,3,1391/12/02,31.6,3.4,3.2,0
3.64099E+14,,3,1392/01/02,36.6,3.6,2.8,0
3.64099E+14,,3,1392/02/05,38.2,3.2,3.2,0
3.64099E+14,,3,1392/03/05,39.6,3.3,3.3,0
3.64099E+14,,3,1392/04/04,30,3.6,3.1,0
3.64099E+14,,3,1392/05/03,35,3.2,3,0
3.64099E+14,,3,1392/06/06,28.6,3.3,3.3,0
3.64099E+14,,3,1392/07/03,24.8,3.1,3.1,0
3.64099E+14,,3,1392/08/02,19.6,4.1,3.1,0
3.64099E+14,,3,1392/09/03,24.6,4.3,3.2,0
3.64099E+14,,3,1392/10/04,19,4.2,3.1,0
3.64099E+14,,4,1393/01/02,45,3.6,3.1,0
3.64099E+14,,4,1393/02/02,44,3.5,3.2,0
3.64099E+14,,4,1393/03/05,33,3.4,3.3,0
3.64099E+14,,4,1393/04/03,32.6,3.5,3.1,0
3.64099E+14,,4,1393/05/03,31,3.9,3.1,0
3.64099E+14,,4,1393/06/05,31,3.2,3.2,0
3.64099E+14,,4,1393/07/07,32,3.5,3.1,0
3.64099E+14,,4,1393/08/04,29,3.6,3.3,0
3.64099E+14,,4,1393/09/06,21.4,4.6,3.2,0
3.64099E+14,,4,1393/10/05,26,4.1,3.2,0
3.64099E+14,,4,1393/11/06,24.2,4.5,3.2,0
3.64099E+14,,4,1393/12/05,23,3.7,3,0
3.64099E+14,,4,1394/01/06,20.6,4.6,3.1,0
3.64099E+14,,4,1394/02/04,20,4.3,3.3,0
